config,step,session_id,turns,reasoning_nonempty,content_nonempty,reasoning_exact,reasoning_near80,reasoning_near60,content_exact,content_near80,content_near60
16 GPU,14,5caa2b51-79dd-4700-944b-b0647418c0ef,24,24,4,1,1,1,1,1,1
16 GPU,14,a2f9c06e-bafd-4fe1-aa6d-977859d1b6e7,6,5,6,1,1,1,1,1,1
16 GPU,14,b4207737-ebb7-4942-b0ac-a3f861066dc5,59,59,2,1,1,1,1,1,1
16 GPU,14,4391a1b6-5871-4fff-ae36-c35d1b6dcee3,19,19,13,1,1,1,1,1,1
16 GPU,14,21804780-0a3f-4585-9a3c-9aa3869624fd,69,69,2,1,1,1,1,1,1
16 GPU,14,41dfabda-a9af-4acb-a529-f174df77d3b7,0,0,0,0,0,0,0,0,0
16 GPU,14,14da91f2-c76c-46f8-8bc5-2e9d93bccb98,10,10,7,1,1,1,1,1,1
16 GPU,14,35410a2a-d201-4c07-9474-55d53c7bcb80,2,2,2,1,1,1,1,1,1
16 GPU,14,7d67ffaa-c8d1-48c7-a4b0-0921b54787a3,6,6,3,1,1,1,1,1,1
16 GPU,14,1b7d4b13-672d-4cbe-9fbe-4c05d02433e2,56,56,3,1,1,1,1,1,1
16 GPU,14,4e48cc59-8a9d-46b7-87d2-befda608357c,52,52,1,1,1,1,1,1,1
16 GPU,14,9f06e531-6cf3-40e1-af8c-e64539653408,10,10,1,1,1,1,1,1,1
16 GPU,14,2d747ed9-de6f-465a-bd5e-7c5c87836875,7,7,1,1,1,1,1,1,1
16 GPU,14,8345563e-21c2-4249-88fd-9ed0e4b0c0dc,8,8,2,1,1,1,1,1,1
16 GPU,14,29d6f93c-bf59-46cb-8844-a0da1eba23f2,9,9,3,1,1,1,1,1,1
16 GPU,15,256fc337-8e7e-491e-9316-a6ac460b3c93,36,36,1,1,1,1,1,1,1
16 GPU,15,8253b546-a519-4eee-97be-27bbfe88f2ad,36,36,1,1,1,1,1,1,1
16 GPU,15,8fb5cf0a-e4cc-43ef-af55-c5d9fb68858a,31,31,1,1,1,1,1,1,1
16 GPU,15,1761dcae-a5a2-4a63-bbe1-6758a8e03d1b,39,39,1,1,1,1,1,1,1
16 GPU,15,fb68b560-114f-4559-bee8-693b099f68c9,46,46,1,5,5,5,1,1,1
16 GPU,15,63dfb307-a043-45ff-b179-02dd6d4a1060,14,14,1,1,1,1,1,1,1
16 GPU,15,39b81857-41df-4dd4-8309-72877d52eeef,24,24,1,1,1,1,1,1,1
16 GPU,15,8bfa73af-a50a-4c0e-bcfb-ef746a1d00ab,25,25,1,1,1,1,1,1,1
16 GPU,15,72ce24d0-3bc5-4fed-9424-c16521c5365a,6,6,1,1,1,1,1,1,1
16 GPU,15,e9333156-efb1-42ee-a1db-cfdb78a24e59,29,29,3,1,1,1,1,1,1
16 GPU,15,b111e0fd-1cd0-41fb-ab81-e130b40638e9,2,2,2,1,1,1,1,1,1
16 GPU,15,d347d939-0843-425c-b92e-f176697c5dab,21,21,5,1,1,1,1,1,1
16 GPU,15,98b05919-22e9-4a44-a75c-0dffdf34f1a5,1,1,1,1,1,1,1,1,1
16 GPU,15,ac7a9db3-b1b9-4611-aa98-cdd0130d81dd,27,27,6,1,1,1,1,1,1
16 GPU,15,4f015c63-5b9c-445c-bb7e-458710d6d89f,4,4,1,1,1,1,1,1,1
16 GPU,15,b679ebe7-a714-4fb4-9bf1-c20b21d06519,26,26,2,1,1,1,1,1,1
16 GPU,15,fea2f551-8fcd-4b31-a3e3-ec977bc1975a,30,30,1,1,1,1,1,1,1
16 GPU,15,1807bcd6-83d9-4a46-9810-22eb9b937917,50,50,1,1,1,1,1,1,1
16 GPU,15,9c463e64-1519-45c8-9cef-15bbbc56ec9f,26,26,1,1,1,1,1,1,1
16 GPU,15,a5298d97-a509-4120-926d-04d90b353900,47,47,1,1,1,1,1,1,1
16 GPU,15,e07564dc-2afd-476f-94cf-bfd0942cd8c5,18,18,1,1,1,1,1,1,1
16 GPU,15,f14bd298-0dfc-4aee-a988-89aeff0aebc2,76,76,7,1,1,1,1,1,1
16 GPU,15,da5020cb-78ed-4478-bb6a-e73fd5e94a25,55,55,1,1,1,1,1,1,1
16 GPU,15,0841160e-5ec6-4456-bd2a-a704c4c12716,1,1,1,1,1,1,1,1,1
16 GPU,15,0c778979-cbad-4024-b827-f746cc084cf2,26,26,1,1,1,1,1,1,1
16 GPU,15,60e45264-1bc0-481c-8844-38cf6e80145c,22,22,1,1,1,1,1,1,1
16 GPU,15,505dbff6-9162-4359-93ae-eeada8a5182d,58,58,2,1,1,1,1,1,1
16 GPU,15,a196c4f8-7d61-4b74-bc72-58f336333426,66,66,2,4,4,4,1,1,1
16 GPU,15,64829255-ac35-47bd-ae65-64d807ef024a,15,15,5,1,1,1,1,1,1
16 GPU,15,6e059d6a-2f6f-4e8a-89dc-7319caa19d87,10,10,1,1,1,1,1,1,1
16 GPU,15,8ab4dcba-08ab-498c-8bea-076cc46d8043,32,32,2,1,1,1,1,1,1
16 GPU,15,957e71af-e95b-4172-b44e-f2adc9a32106,37,37,1,1,1,1,1,1,1
16 GPU,15,7a9b5bde-1f13-4398-929c-ef21deb986da,39,39,5,1,1,1,1,1,1
16 GPU,15,bbee8a84-5403-41eb-ac4d-36a6b09b7d6d,12,12,2,1,1,1,1,1,1
16 GPU,15,eeaa9e88-32b7-43f0-826b-ad82cd283376,15,15,2,1,1,1,1,1,1
16 GPU,15,655eb29f-212a-46bf-adb5-9d793c263230,14,14,5,1,1,1,1,1,1
16 GPU,15,636d78bd-02a2-4c59-ab76-6aad435cea1a,1,1,1,1,1,1,1,1,1
16 GPU,15,952fe31e-e5f9-4ad8-ba5b-5b659f1e2263,35,35,3,1,1,1,1,1,1
16 GPU,15,a32563a9-69c1-416f-9101-05141c645507,28,28,3,2,2,2,1,1,1
16 GPU,15,bb1ded01-44c8-40cd-9bc6-2e55fe87d803,36,36,2,1,1,1,1,1,1
16 GPU,15,578a3d8d-42bc-4a75-8080-4730dfc7014d,16,16,3,1,1,1,1,1,1
16 GPU,15,59047ea9-e64f-492a-9ef1-6f857f72158e,2,2,2,1,1,1,1,1,1
16 GPU,15,006a0382-ed9d-4d60-888f-847d9d202339,25,25,1,1,1,1,1,1,1
16 GPU,15,49e7eae7-ca16-455e-afa5-57897f505911,7,7,1,1,1,1,1,1,1
16 GPU,15,7f607214-a422-4e00-86b2-aa73d2f3e679,8,8,1,1,1,1,1,1,1
16 GPU,15,6fb0eddf-f25c-478a-acf3-b4c529225f38,67,67,0,1,1,1,0,0,0
16 GPU,15,80e8ea0c-0a1a-4fe1-9475-a80148ef84a9,9,9,2,1,1,1,1,1,1
16 GPU,15,b74287fd-062f-4246-873d-fa3a1ba1dedc,41,41,1,1,1,1,1,1,1
16 GPU,15,020d6472-5099-49da-8693-23645af59c3f,35,35,1,1,1,1,1,1,1
16 GPU,15,89d3f728-2821-4a95-9b34-510cbe348e99,11,11,1,1,1,1,1,1,1
16 GPU,15,57f5e04b-e1a5-4c46-9721-021f83ec5542,11,11,1,1,1,1,1,1,1
16 GPU,15,81e89013-9b51-4eee-b86e-a6fccefe6fb9,7,7,1,1,1,1,1,1,1
16 GPU,15,c0079cad-87e0-4498-a684-cfc3d544896e,7,7,1,1,1,1,1,1,1
16 GPU,15,74b926f8-1ea4-440e-b5e2-91fefeda4395,12,12,1,1,1,1,1,1,1
16 GPU,15,caf72950-e5c8-41e3-a344-fd7a29dbad9e,22,22,1,1,1,1,1,1,1
16 GPU,15,0d50b7ad-3658-4481-97ad-404152f435d4,9,9,1,1,1,1,1,1,1
16 GPU,15,1470c3fd-b87c-42fe-8575-aa91e70ca654,7,7,1,1,1,1,1,1,1
16 GPU,15,051edd42-64a1-41b2-8eb1-023bc85b7907,25,25,1,1,1,1,1,1,1
16 GPU,15,0cf7f43b-9b53-4284-b67c-3166632315d2,45,45,4,1,1,1,1,1,1
16 GPU,15,f1a1066e-fdf2-4a15-9865-069abd738d13,33,33,2,1,1,1,1,1,1
16 GPU,15,4187d58a-23e1-4e52-a222-000c58360c2d,92,92,1,1,1,1,1,1,1
16 GPU,15,901d5dd3-4624-45e5-9e83-dd69a4580d8e,53,53,1,1,1,1,1,1,1
16 GPU,15,bfd78f6d-3a54-4097-ab48-17ae6ef3bc39,49,49,1,1,1,1,1,1,1
16 GPU,15,7b036b3b-d84f-48f6-9d2b-5be8a7191206,97,97,2,1,1,1,1,1,1
16 GPU,15,ef74a796-f39b-4f21-a38f-5632063f3bd3,43,43,2,1,1,1,1,1,1
16 GPU,15,be23e94b-cb27-4d05-a35c-4b070d99cdbf,6,6,3,1,1,1,1,1,1
16 GPU,15,e1bfe911-1503-48f0-b2db-9e529555590b,5,5,2,1,1,1,1,1,1
16 GPU,15,4e0c82df-c902-4589-82f2-fb7cb4806f19,54,54,3,1,1,1,1,1,1
16 GPU,15,cee0e696-2f6b-4b11-9219-5ceba9434009,1,1,1,1,1,1,0,0,0
16 GPU,15,507ba93a-e79b-4110-8479-0cd502c8e0d2,6,6,1,1,1,1,1,1,1
16 GPU,15,8c345360-4a44-4bae-9dec-9e403cc77c76,1,1,1,1,1,1,1,1,1
16 GPU,15,5aba50e0-c4ba-4398-b333-bb220f889ad5,33,33,1,1,1,1,1,1,1
16 GPU,15,3c9ce454-869a-436f-a512-1851081cfc7d,4,4,3,1,1,1,1,1,1
16 GPU,15,2b4ba04d-adf7-4fb9-b10e-ab6ea7660261,4,4,4,1,1,1,1,1,2
16 GPU,15,ae8a4b58-1e6a-4d5f-b9d4-ee08a1a37d04,4,4,3,1,1,1,1,1,1
16 GPU,15,2a0987b3-120d-451c-98e7-2c9943946779,7,7,6,1,1,1,1,1,1
16 GPU,15,4c58792a-440b-40a6-a542-57dcc556380e,4,4,3,1,1,1,1,1,2
16 GPU,15,22cdfda5-e90e-4d1e-95f4-5d09b73773e2,4,4,4,1,1,1,1,1,1
16 GPU,15,9aee0739-f2bd-4a2a-b1b6-beb12ceaf2b4,4,4,3,1,1,1,1,1,2
16 GPU,15,522976d3-109d-46b1-b5c1-0bf9006ae01a,8,8,8,1,1,1,1,1,2
16 GPU,15,9c0555aa-e544-4071-9711-feaf610b3922,4,4,3,1,1,1,1,1,1
16 GPU,15,e5bba8af-8547-466b-9105-066be3673fe4,4,4,3,1,1,1,1,1,1
16 GPU,15,2d491e5c-5cdf-41bc-9353-56b388e12c50,4,4,3,1,1,1,1,1,1
16 GPU,15,a60f081d-15e9-45f6-be7b-e6b31d26b7d3,4,4,3,1,1,1,1,1,1
16 GPU,15,f7b9ac1b-ed79-41be-8f91-3ed729341fa6,4,4,3,1,1,1,1,1,1
16 GPU,15,e18e801d-b094-4850-bcb8-055e22bbb008,4,4,3,1,1,1,1,1,1
16 GPU,15,b75b647f-84b0-4572-af9c-2a4d6a8db22b,4,4,4,1,1,1,1,1,1
16 GPU,15,159aa293-ebb8-45ed-bfd3-59dab1ee37fe,4,4,3,1,1,1,1,1,1
16 GPU,15,51ca3ba9-f380-44b6-b83b-7c2c96686d17,31,31,7,1,1,1,1,1,1
16 GPU,15,a69e34a3-d5af-4991-a554-56273c31911f,30,30,1,1,1,1,1,1,1
16 GPU,15,b0e0fc71-4d35-4ba3-baf6-ea4be32553d9,5,5,4,1,1,1,1,1,1
16 GPU,15,1182c2d0-899d-4017-8c51-5a44c2ac7069,20,20,1,1,1,1,1,1,1
16 GPU,15,8cd5c48b-aa95-4f20-aea2-fcfc073a7518,2,2,2,1,1,1,1,1,1
16 GPU,15,6fe08509-4a31-4ee6-94a8-d1c6d194477e,4,4,4,1,1,1,1,1,1
16 GPU,15,347a9615-279f-4f04-b14e-5c529b9bd804,22,22,4,1,1,1,1,1,1
16 GPU,15,6a4b2752-1690-40d9-befc-3c0e618064f6,6,6,5,1,1,1,1,1,1
16 GPU,15,c30aed11-2b93-4b73-972a-f186cef1a6a6,21,21,3,1,1,1,1,1,1
16 GPU,15,65363906-7a2e-451b-8c4f-38e4d111280d,31,31,1,1,1,1,1,1,1
16 GPU,15,080db183-6d78-4c99-b04f-cb61a09d6c61,31,31,4,1,1,1,1,1,1
16 GPU,15,6342323c-78df-4011-a3e1-7979f1ee2b2a,40,40,1,1,1,1,1,1,1
16 GPU,15,7c2db494-0c6f-4cfe-b1dc-90771187f4d5,153,153,1,19,19,19,1,1,1
16 GPU,15,c9082892-3035-4ef3-a701-2a8f15dbf486,12,12,1,1,1,1,1,1,1
16 GPU,15,c0d9c44d-465e-44bd-86c7-c22ac3228837,1,1,1,1,1,1,1,1,1
16 GPU,15,8de5bfc4-b6e4-4ff1-84c8-6dad42c0c485,37,37,3,1,1,1,1,1,1
16 GPU,15,d7405cdf-f5c8-43f2-9f48-3568883315f6,88,88,1,1,1,1,1,1,1
16 GPU,15,2d786422-3535-46e6-9483-9a0e276b608c,40,40,1,1,1,1,1,1,1
16 GPU,15,0977b3fd-7f30-4c56-ac91-ead0e82cb171,119,119,1,2,2,2,1,1,1
16 GPU,15,9ce956e8-effb-4cd7-9a3d-3d524a274fb5,31,31,2,1,1,1,1,1,1
16 GPU,15,6a2f10a5-b8f0-4c1c-b308-ca052c05c1bf,2,2,2,1,1,1,1,1,1
16 GPU,15,a8fac911-e61e-4188-923b-a3384d774fd3,19,19,2,1,1,1,1,1,1
16 GPU,15,ce7ec1d1-f4a3-49ba-acb5-6fdc936890a0,7,7,1,1,1,1,1,1,1
16 GPU,15,226c98b4-7998-48ba-8af2-b38f20ca174b,33,33,1,1,1,1,1,1,1
16 GPU,15,ad5f7658-3c99-44e8-b1ed-002fac50feca,33,33,5,1,1,1,1,1,1
16 GPU,15,084b824e-8299-4f26-961d-b901a60226ab,27,27,3,1,1,1,1,1,1
16 GPU,15,750d3784-4d35-40ea-8256-4c86aeeb67c5,10,10,10,1,1,1,1,1,1
16 GPU,15,7d2c1ba6-4810-4f07-8f8e-74ee35118aff,30,30,7,1,1,1,1,1,1
16 GPU,15,5a8abe81-85d3-48f0-8620-3fdbcbb1294f,1,1,1,1,1,1,1,1,1
16 GPU,15,cb6720f9-10b1-4695-852f-b257fd604c35,14,14,3,1,1,1,1,1,1
16 GPU,15,e2bc9fe9-ff19-4613-80a5-f0595e677f3d,10,10,10,1,1,1,1,1,1
16 GPU,15,c4d61500-cd83-479f-bbb6-8e0021029f4a,21,21,4,1,1,1,1,1,1
16 GPU,15,13cc571b-a504-424d-bbe2-a7b14cd37c92,6,6,6,1,1,1,1,1,1
16 GPU,15,868a828a-d738-44d3-a2cd-eb724a9fc5ea,17,17,12,1,1,1,1,2,2
16 GPU,15,d2f63f3b-c381-47a0-a609-d1780417304d,4,4,3,1,1,1,1,1,1
16 GPU,15,7c4b2bcf-41cf-4227-9c05-e7843b6f1ef3,4,4,4,1,1,1,1,1,1
16 GPU,15,e6dcc430-aef2-48af-a00c-16bea0d93c81,10,10,8,1,1,1,1,1,1
16 GPU,15,ff9e63cb-3ad6-407f-a7d9-ba7d370f9ca1,25,25,1,1,1,1,1,1,1
16 GPU,15,909a40ca-77c8-470f-b5c5-824c4d852c3b,7,7,5,1,1,1,1,1,1
16 GPU,15,c7b51621-2c27-4614-9eee-edfdfe63ec4d,12,12,1,1,1,1,1,1,1
16 GPU,16,b5d3abfe-21c2-4ea3-8639-16ba6e6d6cb2,11,11,2,1,1,1,1,1,1
16 GPU,16,10b19947-7257-4759-b404-cf5278d5aac1,7,7,2,1,1,1,1,1,1
16 GPU,16,22b64ff2-55b2-4b97-ba25-40275fbe5229,32,32,2,1,1,1,1,1,1
16 GPU,16,c2ff435d-6207-4210-b784-f10d6cac8739,2,2,2,1,1,1,1,1,1
16 GPU,16,34da291b-cb4a-4547-8d62-a40722dae90c,24,24,3,1,1,1,1,1,1
16 GPU,16,e8ad642b-28b8-4670-8f54-c436de90d817,32,32,2,1,1,1,1,1,1
16 GPU,16,a7161270-4844-47af-8f75-25d8b0c07101,2,2,2,1,1,1,1,1,1
16 GPU,16,827d55b2-3692-4ead-a1fa-6432ada35753,24,24,0,1,1,1,0,0,0
16 GPU,16,5c47b693-944d-44d3-bedd-cb7536e9176b,46,46,2,1,1,1,1,1,1
16 GPU,16,e458a961-22cd-48c2-a811-d55f9877ed7c,13,13,4,1,1,1,1,1,1
16 GPU,16,e0213d9b-9795-44a8-b32e-b379e38c50b4,11,11,3,1,1,1,1,1,1
16 GPU,16,e7ac5171-ea88-42b0-a8ad-20f47700f705,30,30,3,1,1,1,1,1,1
16 GPU,16,c68331ef-0147-48e7-91d4-5a284089a4e5,31,31,3,1,1,1,1,1,1
16 GPU,16,1ab388f0-54bb-4b35-b03c-a20fc740a928,68,68,2,1,1,1,1,1,1
16 GPU,16,74bead6e-2d41-4f88-887f-dd175aa8753a,16,16,4,1,1,1,1,1,1
16 GPU,16,751ae159-c0e5-4151-bac4-0c69f4c55eed,28,28,13,1,1,1,1,1,1
16 GPU,16,e28ae43c-b311-48ef-80ad-db81a4106fe6,37,37,1,1,1,2,1,1,1
16 GPU,16,c4cedc09-2b33-4ed1-918b-9df9bcd8cfd2,102,102,23,1,1,1,1,1,1
16 GPU,16,143d1815-471c-4106-a8f8-89ce839e62cc,79,79,2,1,1,1,1,1,1
16 GPU,16,597464bc-3390-4aa4-98f1-2c312eb479bc,37,37,1,1,1,1,1,1,1
16 GPU,16,0d67ca58-70a9-48bf-9f95-93a5070f5c93,49,49,1,1,1,1,1,1,1
16 GPU,16,6591aa25-12d7-4f31-a800-1dc28d8ca175,10,10,2,1,1,1,1,1,1
16 GPU,16,044870fb-a9aa-4877-80a4-211471bbf882,25,25,5,1,1,1,1,1,1
16 GPU,16,0142b708-db55-48ae-9f02-65d88a426ad4,28,28,1,1,1,1,1,1,1
16 GPU,16,6e13064f-22c4-4820-8b09-76cd5704416b,3,3,2,1,1,1,1,1,1
16 GPU,16,3f06bf94-e4b1-44e4-891b-3a763b20d54e,18,18,2,1,1,1,1,1,1
16 GPU,16,d7b6c220-02bb-4afc-8dd8-89dee2782dfc,10,10,0,1,1,1,0,0,0
16 GPU,16,30c958fd-5a92-4c44-a9b4-f66a40e29467,59,59,1,1,1,1,1,1,1
16 GPU,16,92e91ab3-982f-410d-ae71-590cc2e3f906,30,30,18,1,1,1,1,1,1
16 GPU,16,e914e022-68db-4124-b679-1427994145c7,16,16,4,1,1,1,1,1,1
16 GPU,16,ed82d154-b9e5-41c2-801c-bfe9216ee229,34,34,4,1,1,1,1,1,1
16 GPU,16,812135e4-d974-4c84-8831-256ecd0f0d5b,50,50,0,2,2,2,0,0,0
16 GPU,16,d621438d-0f80-42f1-adc7-3b440449c412,4,4,3,1,1,1,1,1,1
16 GPU,16,a3a66fcc-a14c-4013-a340-85699082b559,4,4,4,1,1,1,1,2,2
16 GPU,16,e1edee2f-d9c4-40bd-bf39-3bda007e98bb,8,8,8,1,1,1,3,4,4
16 GPU,16,2449f43c-f7b6-41e4-b15a-a0065999392b,5,5,5,1,1,1,1,2,3
16 GPU,16,15dbc7f8-890a-4561-a4e5-b4667a07ba03,5,5,5,1,1,1,1,1,1
16 GPU,16,5900701c-0b5a-44ab-b02e-33bba509071f,4,4,4,1,1,1,1,1,1
16 GPU,16,347cd021-ae45-49f7-85ec-5b9b20715fd6,4,4,4,1,1,1,1,1,1
16 GPU,16,86a6a0ab-67d0-42bf-a33d-99d2f3c2bfbf,5,5,5,1,1,1,1,1,1
16 GPU,16,cb62cfaf-1860-4b61-9a78-d5e71d420245,4,4,4,1,1,1,1,2,2
16 GPU,16,36642437-4308-471e-aa36-e47d2ab10a02,4,4,3,1,1,1,1,1,1
16 GPU,16,73c75b07-fd0a-4f6b-b795-cad9035b8e45,5,5,5,1,1,1,1,1,2
16 GPU,16,7c2ac29a-b0ce-402b-a86b-e69c963e7e37,4,4,4,1,1,1,1,1,1
16 GPU,16,e195e7e4-65d8-4ac0-927d-1e80cec680d9,21,21,12,1,1,1,1,1,1
16 GPU,16,e86c8247-8190-429d-9a9b-6593481651a6,4,4,3,1,1,1,1,1,1
16 GPU,16,fea4254b-85ba-487d-8c38-beb318c5a028,4,4,3,1,1,1,1,2,2
16 GPU,16,a390e632-3163-486a-9362-3be42a6986e8,4,4,4,1,1,1,1,1,1
16 GPU,16,db0d582b-a0df-40dc-b5fc-083795b52450,4,4,4,1,1,1,1,1,1
16 GPU,16,5ffa49d6-c095-4246-a254-77b78b35c8ea,4,4,4,1,1,1,1,1,1
16 GPU,16,a2a5093f-21b5-4010-8952-a9bdb5d7f191,4,4,4,1,1,1,1,1,1
16 GPU,16,96c7470c-27b2-4272-82ca-862e1c902641,4,4,4,1,1,1,1,1,1
16 GPU,16,46d7ab4d-a2d9-4259-a319-4d065b8cc54e,4,4,3,1,1,1,1,1,1
16 GPU,16,902b8c74-9642-4942-8194-9797a6a0e2cd,4,4,4,1,1,1,1,1,1
16 GPU,16,a0fcd469-b1c9-4dfd-a1d2-d8d0ada18389,4,4,3,1,1,1,1,1,1
16 GPU,16,e7ad296d-84ce-4dbf-8b32-945184060eec,4,4,4,1,1,1,1,2,2
16 GPU,16,9c880207-65d2-4f9f-876f-de9dc56d5061,18,18,4,1,1,1,1,1,1
16 GPU,16,53e47eac-65cb-4f05-8eda-04cfaa234c25,25,25,11,1,1,1,1,1,1
16 GPU,16,3c357a5d-c57b-4718-ab49-96c727aacca6,31,31,1,1,1,1,1,1,1
16 GPU,16,327b226e-964e-4607-bb91-bd39822c92f2,31,31,4,1,1,1,1,1,1
16 GPU,16,0c854c7c-93e7-4ab6-acaf-2538b8c747a4,5,5,3,1,1,1,1,1,1
16 GPU,16,4f143944-3bb1-4546-a8e9-8e40d3f7c9a2,15,15,2,1,1,1,1,1,1
16 GPU,16,b171c9f1-af00-4274-a156-d177b123f4dc,25,25,4,1,1,1,1,1,1
16 GPU,16,d75e92ca-bac4-4939-93e9-d20161755277,31,31,4,1,1,1,1,1,1
16 GPU,16,8de9b061-d16c-4f88-8d91-ef5ecbb6f720,4,4,3,1,1,1,1,1,1
16 GPU,16,8f4e3791-bbe1-4a18-923c-5704053379b9,5,5,5,1,1,1,1,1,1
16 GPU,16,1c9fc6b7-576c-4fe3-b2ac-6bbdd9e3cef3,26,26,9,1,1,1,1,1,1
16 GPU,16,98421c84-764b-419d-816b-cbde6a6b85d7,35,35,11,1,1,1,1,1,1
16 GPU,16,57f9e56a-bc25-4353-b3cf-787932c9ce47,16,16,15,1,1,1,1,1,1
16 GPU,16,d197023f-b38e-4ac9-8603-a6a8d7e7826c,4,4,4,1,1,1,1,1,1
16 GPU,16,43c1a2dd-2b23-4ece-a35d-5091ea19212f,5,5,5,1,1,1,1,1,2
16 GPU,16,563fc867-56cd-489c-9a46-faaad71c96eb,11,11,8,1,1,1,1,1,1
16 GPU,16,0e67f567-9d8b-4918-90ea-ba2de451fac6,6,6,2,1,1,1,1,1,1
16 GPU,16,40056801-6b5b-4f3c-95a6-95c7f04ebbee,5,5,2,1,1,1,1,1,1
16 GPU,16,26c1ce80-78da-4cb3-9dff-c8024ef94234,1,1,1,1,1,1,1,1,1
16 GPU,16,f4456fa0-fcde-4162-a30a-1830bbe030db,2,2,2,1,1,1,1,1,1
16 GPU,16,c50efc92-84be-46bf-9447-0095ccc1a238,12,12,4,1,1,1,1,1,1
16 GPU,16,f9dc8818-ce09-4492-b3d8-31cbb18879e4,6,6,2,1,1,1,1,1,1
16 GPU,16,8eb79704-fc31-4e60-a465-f69301a063d6,8,8,1,1,1,1,1,1,1
16 GPU,16,ba93e04e-eda6-4246-8da6-c10badcd2181,1,1,1,1,1,1,1,1,1
16 GPU,16,95b5d4df-55f1-409f-b13f-11fdaea0e185,23,23,1,1,1,1,1,1,1
16 GPU,16,8ef77700-1607-4f36-9357-4d8649d92e05,15,15,3,1,1,1,1,1,1
16 GPU,16,28a0f7da-782d-440a-96d5-10b43829d30e,17,17,1,1,1,1,1,1,1
16 GPU,16,0943c2c0-2aac-4b4b-a4fc-7095b5a5571e,47,47,1,1,1,1,1,1,1
16 GPU,16,9113039a-f968-4a37-8b05-769bec0bfaa5,46,46,7,1,1,1,1,1,1
16 GPU,16,8a5a54d2-cc0a-4d32-8c3f-64d093793991,63,63,2,1,1,1,1,1,1
16 GPU,16,b6c4c16f-188f-43ae-aef5-1f93399256cd,56,56,1,1,1,1,1,1,1
16 GPU,16,4e193c41-b12a-4ec6-961d-f6e877a0e386,28,28,5,1,1,1,1,1,1
16 GPU,16,5152a740-a236-49c1-93dc-8dc63267c95b,50,50,1,1,1,1,1,1,1
16 GPU,16,e9ad19d6-98b3-48fd-b873-0c999bf80250,5,5,4,1,1,1,1,1,1
16 GPU,16,b010fb86-bf27-4876-8d58-a5bbe20b7dd4,8,8,6,1,1,1,1,1,1
16 GPU,16,74d3fa8e-8c96-40c1-934d-e4ed95c39422,33,33,1,1,1,1,1,1,1
16 GPU,16,bf27dbb5-9cc0-44e1-91dc-0a67733b69e3,34,34,0,1,1,1,0,0,0
16 GPU,16,5492ed05-3e09-48fe-9793-63060b9d08ba,4,4,3,1,1,1,1,1,1
16 GPU,16,5289d09a-c022-4496-8714-f06afe4d57d2,67,67,1,1,1,1,1,1,1
16 GPU,16,69a8513d-a44f-4b1b-b663-00c1e20124a9,37,37,9,1,1,1,1,1,1
16 GPU,16,bc838631-75e0-43c0-8828-8edbfe7aec52,4,4,2,1,1,1,1,1,1
16 GPU,16,33f991f3-1730-4890-ba55-c368376a9491,4,4,3,1,1,1,1,1,1
16 GPU,16,8041dd91-bd64-41aa-ab39-3da5c0714cc4,3,3,3,1,1,1,1,1,1
16 GPU,16,a02630ec-5fa1-4e12-bdf3-be995a10cf8a,4,4,2,1,1,1,1,1,1
16 GPU,16,7cf6ddae-277a-4046-8b97-73f3f4f04d6b,4,4,3,1,1,1,1,1,1
16 GPU,16,6f891e87-68ce-47d4-99a9-65590d6e74b7,5,5,5,1,1,1,1,1,1
16 GPU,16,8dccec62-07d4-4b22-953e-33afe3b943b6,5,5,5,1,1,1,1,1,2
16 GPU,16,2c40bcc0-276c-4cdc-b540-5c8cc19d9f3c,3,3,3,1,1,1,1,1,1
16 GPU,16,67f238ea-5141-45ce-bf58-b38799e9dd50,102,102,6,1,1,1,1,1,1
16 GPU,16,4d3b2190-1961-43cf-8130-9e601c7a7307,20,20,5,1,1,1,1,1,1
16 GPU,16,927d5c96-1ef2-4131-bdd6-1aeeaaab8cf0,22,22,4,1,1,1,1,1,1
16 GPU,16,e74442e1-0914-4939-8a21-4d3309e5ded6,14,14,6,1,1,1,1,1,1
16 GPU,16,de4fbede-39d2-4081-8c94-b389840dba2a,10,10,6,1,1,1,1,1,1
16 GPU,16,2c2f2b86-1a14-4b68-8073-6c298e57eda4,24,24,4,1,1,1,1,1,1
16 GPU,16,22305f50-6c09-470e-83c7-835e59d086b2,10,10,3,1,1,1,1,1,1
16 GPU,16,25f4922e-19a9-4343-998e-ca334250e079,11,11,4,1,1,1,1,1,1
16 GPU,16,3891bdab-c66c-4e40-bedb-7551b4157c3c,25,25,1,1,1,1,0,0,0
16 GPU,16,22dc734a-ce64-4fe5-8b84-ecb498372099,29,29,3,1,1,1,1,1,1
16 GPU,16,b0823a65-cede-4b70-a309-39faf159d58c,23,23,3,1,1,1,1,1,1
16 GPU,16,4d18f6f1-9994-4bf6-b015-b7c4823d034b,50,50,22,1,1,1,1,1,1
16 GPU,16,ea61c9a0-5c89-4da9-9f36-93cebae39d83,6,6,2,1,1,1,1,1,1
16 GPU,16,307e8044-bddf-48bb-a696-ba5847a97c48,7,7,2,1,1,1,1,1,1
16 GPU,16,73387c89-90fc-42b4-97da-224d37408f2a,37,37,12,1,1,1,1,1,1
16 GPU,16,359f4e2d-12f5-44cc-a5e5-acb4e75ef5c2,5,5,2,1,1,1,1,1,1
